,Id,Model,EHI,Extractiveness Factor (EF),Positive Hallucination (PH),Over Focus (OF),Negative Hallucination (NH),Lost Focus (LF),Entity F1 Score
1239,33682768,RefSum,0.5,0,0,0,0,0,0
1240,33733384,facebook/bart-large-cnn,0.320821300824607,0,0,0.25,0,0.5,0
1241,33733384,google/pegasus-xsum,0.5260181446753458,0.16666666666666666,0.5,0.0625,0.5,0,0.5
1242,33733384,t5-large,0.3172006139065875,0,0,0.6,0,0.16666666666666666,0
1243,33733384,gpt-3.5-turbo,0.4221363288358766,0.13043478260869565,0.2222222222222222,0.5238095238095238,0.14285714285714285,0,0.22222222222222224
1244,33733384,RefSum,0.75103999906399,0.16666666666666666,1,0.0625,0,0,1
1245,33826440,facebook/bart-large-cnn,0.2979366301210704,0,0,0.8571428571428571,0,0,0
1246,33826440,google/pegasus-xsum,0.2689414213699951,0,0,0,1,0,0
1247,33826440,t5-large,0.316645529812217,0,0,0.7692307692307693,0,0,0
1248,33826440,gpt-3.5-turbo,0.29298046105549375,0,0,0.7142857142857143,0.16666666666666666,0,0
1249,33826440,RefSum,0.7310585786300049,0,1,0,0,0,1
1250,33935224,facebook/bart-large-cnn,0.18242552380635635,0,0,0,1,0.5,0
1251,33935224,google/pegasus-xsum,0.22754561719281616,0,0,0.2222222222222222,0,1,0
1252,33935224,t5-large,0.11920292202211755,0,0,0,1,1,0
1253,33935224,gpt-3.5-turbo,0.46389081175693525,0.21428571428571427,0.3333333333333333,0.6923076923076923,0,0,0.33333333333333337
1254,33935224,RefSum,0.7665422839962102,0.3,1,0.1111111111111111,0,0,1
1255,34001040,facebook/bart-large-cnn,0.320821300824607,0,0,0.75,0,0,0
1256,34001040,google/pegasus-xsum,0.5,0,0,0,0,0,0
1257,34001040,t5-large,0.3130896353396875,0,0,0.2857142857142857,0.5,0,0
1258,34001040,gpt-3.5-turbo,0.4174297935376853,0,0,0.3333333333333333,0,0,0
1259,34001040,RefSum,0.5,0,0,0,0,0,0
1260,34157697,facebook/bart-large-cnn,0.42905340311653367,0,0,0.2857142857142857,0,0,0
1261,34157697,google/pegasus-xsum,0.5,0,0,0,0,0,0
1262,34157697,t5-large,0.3775406687981454,0,0,0.5,0,0,0
1263,34157697,gpt-3.5-turbo,0.33924363123418283,0,0,0.6666666666666666,0,0,0
1264,34157697,RefSum,0.5,0,0,0,0,0,0
1265,34218673,facebook/bart-large-cnn,0.401312339887548,0,0,0.4,0,0,0
1266,34218673,google/pegasus-xsum,0.2689414213699951,0,0,0,1,0,0
1267,34218673,t5-large,0.3775406687981454,0,0,0.25,0.25,0,0
1268,34218673,gpt-3.5-turbo,0.47620845649861887,0,0,0.09523809523809523,0,0,0
1269,34218673,RefSum,0.7310585786300049,0,1,0,0,0,1
1270,34218922,facebook/bart-large-cnn,0.42053860247855546,0.08333333333333333,0.18181818181818182,0.4857142857142857,0.1,0,0.18181818181818182
1271,34218922,google/pegasus-xsum,0.5589181267407091,0.10714285714285714,0.6666666666666666,0.037037037037037035,0.5,0,0.6666666666666666
1272,34218922,t5-large,0.36641698435493625,0,0,0.21428571428571427,0,0.3333333333333333,0
1273,34218922,gpt-3.5-turbo,0.4322012228376406,0.08823529411764706,0.2222222222222222,0.3333333333333333,0.25,0,0.2222222222222222
1274,34218922,RefSum,0.7451004646483305,0.1111111111111111,1,0.038461538461538464,0,0,1
1275,34227252,facebook/bart-large-cnn,0.2979366301210704,0,0,0.8571428571428571,0,0,0
1276,34227252,google/pegasus-xsum,0.7310585786300049,0,1,0,0,0,1
1277,34227252,t5-large,0.33924363123418283,0,0,0.6666666666666666,0,0,0
1278,34227252,gpt-3.5-turbo,0.316645529812217,0,0,0.7692307692307693,0,0,0
1279,34227252,RefSum,0.7310585786300049,0,1,0,0,0,1
1280,34263953,facebook/bart-large-cnn,0.4143625502197433,0.08333333333333333,0.18181818181818182,0.5,0,0.1111111111111111,0.1818181818181818
1281,34263953,google/pegasus-xsum,0.7020633698789296,0.2,0.8,0.14285714285714285,0,0,0.8
1282,34263953,t5-large,0.4406191558352861,0.08823529411764706,0.2222222222222222,0.40625,0,0.14285714285714285,0.22222222222222224
1283,34263953,gpt-3.5-turbo,0.4143625502197433,0.08333333333333333,0.18181818181818182,0.5,0,0.1111111111111111,0.1818181818181818
1284,34263953,RefSum,0.7563594011472281,0.20689655172413793,1,0.07407407407407407,0,0,1
1285,34486992,facebook/bart-large-cnn,0.460146777317966,0.031914893617021274,0.125,0.23333333333333334,0.08333333333333333,0,0.125
1286,34486992,google/pegasus-xsum,0.487662013378089,0.03529411764705882,0.2857142857142857,0.037037037037037035,0.3333333333333333,0,0.28571428571428575
1287,34486992,t5-large,0.49785273519145634,0.03296703296703297,0.15384615384615385,0.19540229885057472,0,0,0.15384615384615383
1288,34486992,gpt-3.5-turbo,0.4352163527610641,0.031578947368421054,0.23529411764705882,0.14285714285714285,0.38461538461538464,0,0.23529411764705882
1289,34486992,RefSum,0.7354959749988481,0.03488372093023256,1,0.012195121951219513,0,0,1
1290,34571446,facebook/bart-large-cnn,0.4661459088596374,0,0.14285714285714285,0.27848101265822783,0,0,0.14285714285714285
1291,34571446,google/pegasus-xsum,0.5282233917274429,0,0.25,0.136986301369863,0,0,0.25
1292,34571446,t5-large,0.441064710376874,0,0,0.23684210526315788,0,0,0
1293,34571446,gpt-3.5-turbo,0.36990418885013115,0,0,0.24691358024691357,0.2857142857142857,0,0
1294,34571446,RefSum,0.7310585786300049,0,1,0,0,0,1
1295,34594462,facebook/bart-large-cnn,0.44297524027590884,0.03529411764705882,0.18181818181818182,0.16049382716049382,0,0.2857142857142857,0.18181818181818182
1296,34594462,google/pegasus-xsum,0.42346068561433947,0.07228915662650602,0.4444444444444444,0.02531645569620253,0.6,0.2,0.4444444444444445
1297,34594462,t5-large,0.4683224431087791,0.06741573033707865,0.26666666666666666,0.18823529411764706,0.18181818181818182,0.09090909090909091,0.26666666666666666
1298,34594462,gpt-3.5-turbo,0.5099013028551564,0.06818181818181818,0.2857142857142857,0.21428571428571427,0,0.1,0.28571428571428575
1299,34594462,RefSum,0.7448430272076851,0.10975609756097561,1,0.038461538461538464,0,0,1
1300,34631268,facebook/bart-large-cnn,0.30501497776477693,0,0,0.8235294117647058,0,0,0
1301,34631268,google/pegasus-xsum,0.5,0,0,0,0,0,0
1302,34631268,t5-large,0.30501497776477693,0,0,0.8235294117647058,0,0,0
1303,34631268,gpt-3.5-turbo,0.33658021948142086,0,0,0.42857142857142855,0.25,0,0
1304,34631268,RefSum,0.5,0,0,0,0,0,0
1305,34787804,facebook/bart-large-cnn,0.391038638941206,0.07317073170731707,0.11764705882352941,0.5428571428571428,0.09090909090909091,0,0.11764705882352942
1306,34787804,google/pegasus-xsum,0.5092582009614421,0,0.4444444444444444,0.07407407407407407,0,0.3333333333333333,0.4444444444444444
1307,34787804,t5-large,0.4461653704308751,0.075,0.25,0.4411764705882353,0.1,0,0.25
1308,34787804,gpt-3.5-turbo,0.4417341667578325,0.07142857142857142,0.3333333333333333,0.3055555555555556,0.3333333333333333,0,0.3333333333333333
1309,34787804,RefSum,0.7407748991821539,0.08333333333333333,1,0.03333333333333333,0,0,1
1310,34801085,facebook/bart-large-cnn,0.36546448839923446,0,0,0.5517241379310345,0,0,0
1311,34801085,google/pegasus-xsum,0.5,0,0.5,0,0.5,0,0.5
1312,34801085,t5-large,0.36546448839923446,0,0,0.5517241379310345,0,0,0
1313,34801085,gpt-3.5-turbo,0.33237781332923444,0,0.18181818181818182,0.8292682926829268,0.05,0,0.18181818181818182
1314,34801085,RefSum,0.7310585786300049,0,1,0,0,0,1
1315,34833729,facebook/bart-large-cnn,0.5,0,0,0,0,0,0
1316,34833729,google/pegasus-xsum,0.47502081252106,0,0.4,0,0.5,0,0.4
1317,34833729,t5-large,0.2689414213699951,0,0,0,1,0,0
1318,34833729,gpt-3.5-turbo,0.6224593312018546,0,0.5,0,0,0,0.5
1319,34833729,RefSum,0.7310585786300049,0,1,0,0,0,1
1320,34911128,facebook/bart-large-cnn,0.29133917497056444,0,0,0.8888888888888888,0,0,0
1321,34911128,google/pegasus-xsum,0.7310585786300049,0,1,0,0,0,1
1322,34911128,t5-large,0.5,0,0,0,0,0,0
1323,34911128,gpt-3.5-turbo,0.45842951678320015,0,0.5,0,0.6666666666666666,0,0.5
1324,34911128,RefSum,0.7310585786300049,0,1,0,0,0,1
1325,34973380,facebook/bart-large-cnn,0.4255890341326125,0.061224489795918366,0.14285714285714285,0.41304347826086957,0.09090909090909091,0,0.14285714285714288
1326,34973380,google/pegasus-xsum,0.2988952552666973,0,0,0.10256410256410256,0.5,0.25,0
1327,34973380,t5-large,0.46111190335044694,0.06382978723404255,0.16666666666666666,0.38636363636363635,0,0,0.16666666666666666
1328,34973380,gpt-3.5-turbo,0.3553611696203703,0,0.1111111111111111,0.44,0.2,0.06666666666666667,0.1111111111111111
1329,34973380,RefSum,0.7401705045855047,0.07317073170731707,1,0.02631578947368421,0,0,1
1330,35162652,facebook/bart-large-cnn,0.32865254651727005,0,0,0.7142857142857143,0,0,0
1331,35162652,google/pegasus-xsum,0.7310585786300049,0,1,0,0,0,1
1332,35162652,t5-large,0.30294071603459277,0,0,0.6666666666666666,0.16666666666666666,0,0
1333,35162652,gpt-3.5-turbo,0.4205323970954844,0,0.4,0.47058823529411764,0.25,0,0.4
1334,35162652,RefSum,0.7310585786300049,0,1,0,0,0,1
1335,35194738,facebook/bart-large-cnn,0.40733340004593027,0,0,0.375,0,0,0
1336,35194738,google/pegasus-xsum,0.2689414213699951,0,0,0,1,0,0
1337,35194738,t5-large,0.46434632916602836,0,0,0.14285714285714285,0,0,0
1338,35194738,gpt-3.5-turbo,0.3558211043569059,0,0,0.1935483870967742,0.4,0,0
1339,35194738,RefSum,0.7310585786300049,0,1,0,0,0,1
1340,35275918,facebook/bart-large-cnn,0.42662490828254857,0.125,0.2222222222222222,0.5,0.14285714285714285,0,0.22222222222222224
1341,35275918,google/pegasus-xsum,0.5638721803666513,0.14285714285714285,0.6666666666666666,0.05263157894736842,0.5,0,0.6666666666666666
1342,35275918,t5-large,0.3240340465921802,0,0,0.23529411764705882,0,0.5,0
1343,35275918,gpt-3.5-turbo,0.26351515505832507,0,0,0.25,0.6666666666666666,0.1111111111111111,0
1344,35275918,RefSum,0.7500860373953645,0.15789473684210525,1,0.058823529411764705,0,0,1
1345,35324257,facebook/bart-large-cnn,0.29421497216298875,0,0,0.875,0,0,0
1346,35324257,google/pegasus-xsum,0.2689414213699951,0,0,0,1,0,0
1347,35324257,t5-large,0.32925898559182865,0,0,0.46153846153846156,0.25,0,0
1348,35324257,gpt-3.5-turbo,0.2689414213699951,0,0,0,1,0,0
1349,35324257,RefSum,0.7310585786300049,0,1,0,0,0,1
1350,35345872,facebook/bart-large-cnn,0.43002111145642524,0.13636363636363635,0.2222222222222222,0.47368421052631576,0.16666666666666666,0,0.2222222222222222
1351,35345872,google/pegasus-xsum,0.49259922475007806,0.15789473684210525,0.3333333333333333,0.1875,0.3333333333333333,0,0.3333333333333333
1352,35345872,t5-large,0.5906532827008858,0.16666666666666666,0.4,0.2,0,0,0.4
1353,35345872,gpt-3.5-turbo,0.47323988042192877,0.14285714285714285,0.25,0.5,0,0,0.25
1354,35345872,RefSum,0.749396223883277,0.15789473684210525,1,0.0625,0,0,1
1355,35351364,facebook/bart-large-cnn,0.401312339887548,0,0,0.4,0,0,0
1356,35351364,google/pegasus-xsum,0.5,0,0,0,0,0,0
1357,35351364,t5-large,0.42905340311653367,0,0,0.2857142857142857,0,0,0
1358,35351364,gpt-3.5-turbo,0.31002551887238755,0,0,0.13333333333333333,0.6666666666666666,0,0
1359,35351364,RefSum,0.5,0,0,0,0,0,0
1360,35425113,facebook/bart-large-cnn,0.39948802717192333,0.06382978723404255,0.13333333333333333,0.40476190476190477,0.1,0.1,0.13333333333333333
1361,35425113,google/pegasus-xsum,0.5717030840355332,0.14285714285714285,0.6,0.05405405405405406,0.4,0,0.6
1362,35425113,t5-large,0.4175310216911664,0.06818181818181818,0.16666666666666666,0.28205128205128205,0.14285714285714285,0.14285714285714285,0.16666666666666666
1363,35425113,gpt-3.5-turbo,0.4221069740110549,0.1016949152542373,0.2962962962962963,0.6666666666666666,0.045454545454545456,0,0.2962962962962963
1364,35425113,RefSum,0.7481562684261246,0.14285714285714285,1,0.05405405405405406,0,0,1
1365,35457886,facebook/bart-large-cnn,0.3857526194414079,0,0,0.1794871794871795,0,0.2857142857142857,0
1366,35457886,google/pegasus-xsum,0.5821860498331481,0.03896103896103896,0.6666666666666666,0.04054054054054054,0,0.3333333333333333,0.6666666666666666
1367,35457886,t5-large,0.32131225323413454,0,0,0.08108108108108109,0,0.6666666666666666,0
1368,35457886,gpt-3.5-turbo,0.43335569561429615,0.034482758620689655,0.125,0.27380952380952384,0.07692307692307693,0.07692307692307693,0.125
1369,35457886,RefSum,0.7409467364778888,0.07792207792207792,1,0.02702702702702703,0,0,1
1370,35480672,facebook/bart-large-cnn,0.401312339887548,0,0,0.4,0,0,0
1371,35480672,google/pegasus-xsum,0.47502081252106,0,0.4,0,0.5,0,0.4
1372,35480672,t5-large,0.401312339887548,0,0,0.4,0,0,0
1373,35480672,gpt-3.5-turbo,0.3318122278318339,0,0,0.2,0.5,0,0
1374,35480672,RefSum,0.7310585786300049,0,1,0,0,0,1
1375,35485785,facebook/bart-large-cnn,0.3509835709754436,0,0,0.5238095238095238,0,0.09090909090909091,0
1376,35485785,google/pegasus-xsum,0.6734106962346558,0.08823529411764706,0.6666666666666666,0.03125,0,0,0.6666666666666666
1377,35485785,t5-large,0.3632904090459531,0,0,0.45,0,0.1111111111111111,0
1378,35485785,gpt-3.5-turbo,0.4565530389265466,0.07894736842105263,0.2857142857142857,0.1388888888888889,0.4,0,0.28571428571428575
1379,35485785,RefSum,0.7418126541313839,0.08571428571428572,1,0.030303030303030304,0,0,1
1380,35654307,facebook/bart-large-cnn,0.31040092406369096,0,0,0.631578947368421,0,0.16666666666666666,0
1381,35654307,google/pegasus-xsum,0.11920292202211755,0,0,0,1,1,0
1382,35654307,t5-large,0.3172006139065875,0,0,0.26666666666666666,0,0.5,0
1383,35654307,gpt-3.5-turbo,0.32726346266447315,0,0,0.47058823529411764,0,0.25,0
1384,35654307,RefSum,0.7555751649522746,0.2,1,0.07142857142857142,0,0,1
1385,35665575,facebook/bart-large-cnn,0.4183759387672547,0.05263157894736842,0.25,0.1320754716981132,0,0.5,0.25
1386,35665575,google/pegasus-xsum,0.7231548066567408,0.16071428571428573,0.8571428571428571,0.057692307692307696,0,0,0.8571428571428571
1387,35665575,t5-large,0.3677903373013853,0.05263157894736842,0.25,0.09433962264150944,0.25,0.5,0.25
1388,35665575,gpt-3.5-turbo,0.46201636553022807,0.09230769230769231,0.25,0.32786885245901637,0.08333333333333333,0.08333333333333333,0.25
1389,35665575,RefSum,0.7505019150685536,0.15789473684210525,1,0.05660377358490566,0,0,1
