,Id,Model,EHI,Extractiveness Factor (EF),Positive Hallucination (PH),Over Focus (OF),Negative Hallucination (NH),Lost Focus (LF),Entity F1 Score
677,uk-scotland-12847865,t5-large,0.6532449007182833,0.3,0.6666666666666666,0.3333333333333333,0,0,0.6666666666666666
678,uk-scotland-12847865,gpt-3.5-turbo,0.7700039187406861,0.3333333333333333,1,0.125,0,0,1
679,uk-scotland-12847865,RefSum,0.7700039187406861,0.3333333333333333,1,0.125,0,0,1
680,uk-scotland-30483308,facebook/bart-large-cnn,0.2750338527671654,0,0,0.7692307692307693,0,0.2,0
681,uk-scotland-30483308,google/pegasus-xsum,0.5076917008615782,0.23076923076923078,0.4,0.1,0.5,0,0.4
682,uk-scotland-30483308,t5-large,0.2750338527671654,0,0,0.7692307692307693,0,0.2,0
683,uk-scotland-30483308,gpt-3.5-turbo,0.6545022492518787,0.25,0.5,0.1111111111111111,0,0,0.5
684,uk-scotland-30483308,RefSum,0.7546145081251676,0.21428571428571427,1,0.09090909090909091,0,0,1
685,uk-scotland-39699827,facebook/bart-large-cnn,0.52497918747894,0.2,0.4,0.5,0,0,0.4
686,uk-scotland-39699827,google/pegasus-xsum,0.4448679365131725,0.2,0.4,0.07142857142857142,0.75,0,0.4
687,uk-scotland-39699827,t5-large,0.6564324156208529,0.23076923076923078,0.6666666666666666,0.25,0,0,0.6666666666666666
688,uk-scotland-39699827,gpt-3.5-turbo,0.3956390130094156,0.16666666666666666,0.25,0.4117647058823529,0.42857142857142855,0,0.25
689,uk-scotland-39699827,RefSum,0.7611674890442357,0.25,1,0.09090909090909091,0,0,1
690,uk-scotland-55260118,facebook/bart-large-cnn,0.3738373214829717,0,0,0.3157894736842105,0.1,0.1,0
691,uk-scotland-55260118,google/pegasus-xsum,0.6127350475344939,0.058823529411764705,0.5,0.1,0,0,0.5
692,uk-scotland-55260118,t5-large,0.3756773806802667,0,0,0.2222222222222222,0.14285714285714285,0.14285714285714285,0
693,uk-scotland-55260118,gpt-3.5-turbo,0.34397858400981196,0,0,0.24561403508771928,0.3,0.1,0
694,uk-scotland-55260118,RefSum,0.7389254729359181,0.061224489795918366,1,0.020833333333333332,0,0,1
695,uk-scotland-glasgow-west-23712511,facebook/bart-large-cnn,0.3831520914074692,0,0,0.47619047619047616,0,0,0
696,uk-scotland-glasgow-west-23712511,google/pegasus-xsum,0.2689414213699951,0,0,0,1,0,0
697,uk-scotland-glasgow-west-23712511,t5-large,0.3831520914074692,0,0,0.47619047619047616,0,0,0
698,uk-scotland-glasgow-west-23712511,gpt-3.5-turbo,0.36269510409386796,0,0,0.34146341463414637,0.2222222222222222,0,0
699,uk-scotland-glasgow-west-23712511,RefSum,0.7310585786300049,0,1,0,0,0,1
700,uk-scotland-north-east-orkney-shetland-39254354,facebook/bart-large-cnn,0.31360192144807275,0,0,0.5333333333333333,0,0.25,0
701,uk-scotland-north-east-orkney-shetland-39254354,google/pegasus-xsum,0.7545590079507374,0.2,1,0.07692307692307693,0,0,1
702,uk-scotland-north-east-orkney-shetland-39254354,t5-large,0.5107826417285821,0.17647058823529413,0.3333333333333333,0.4666666666666667,0,0,0.3333333333333333
703,uk-scotland-north-east-orkney-shetland-39254354,gpt-3.5-turbo,0.5573359680400612,0.1875,0.4,0.35714285714285715,0,0,0.4
704,uk-scotland-north-east-orkney-shetland-39254354,RefSum,0.7545590079507374,0.2,1,0.07692307692307693,0,0,1
705,uk-scotland-north-east-orkney-shetland-55564441,facebook/bart-large-cnn,0.2979366301210704,0,0,0.8571428571428571,0,0,0
706,uk-scotland-north-east-orkney-shetland-55564441,google/pegasus-xsum,0.401312339887548,0,0,0.4,0,0,0
707,uk-scotland-north-east-orkney-shetland-55564441,t5-large,0.36691963074516754,0,0,0.5454545454545454,0,0,0
708,uk-scotland-north-east-orkney-shetland-55564441,gpt-3.5-turbo,0.36691963074516754,0,0,0.5454545454545454,0,0,0
709,uk-scotland-north-east-orkney-shetland-55564441,RefSum,0.5,0,0,0,0,0,0
710,uk-scotland-scotland-politics-40855469,facebook/bart-large-cnn,0.33826117906148906,0,0,0.42105263157894735,0,0.25,0
711,uk-scotland-scotland-politics-40855469,google/pegasus-xsum,0.7528686105373837,0.17647058823529413,1,0.0625,0,0,1
712,uk-scotland-scotland-politics-40855469,t5-large,0.3240340465921802,0,0,0.23529411764705882,0,0.5,0
713,uk-scotland-scotland-politics-40855469,gpt-3.5-turbo,0.41508209864780693,0.125,0.2222222222222222,0.5652173913043478,0.125,0,0.2222222222222222
714,uk-scotland-scotland-politics-40855469,RefSum,0.7528686105373837,0.17647058823529413,1,0.0625,0,0,1
715,uk-scotland-scotland-politics-41036484,facebook/bart-large-cnn,0.4351499618330398,0,0,0.2608695652173913,0,0,0
