,Id,Model,EHI,Extractiveness Factor (EF),Positive Hallucination (PH),Over Focus (OF),Negative Hallucination (NH),Lost Focus (LF),Entity F1 Score
276,technology-30795245,google/pegasus-xsum,0,0,0,0.07692307692307693,0,0,0
277,technology-30795245,t5-large,0,0,0,0.14814814814814814,0,0,0
278,technology-30795245,gpt-3.5-turbo,0,0,0,0.42424242424242425,0.125,0,0
279,technology-30795245,RefSum,0,0,0,0,0,0,0
280,technology-30819036,facebook/bart-large-cnn,0,0,0,0,0,0,0
281,technology-30819036,google/pegasus-xsum,0,0,0,0,0,0,0
282,technology-30819036,t5-large,0,0,0,0,0,0,0
283,technology-30819036,gpt-3.5-turbo,0,0,0,0.11764705882352941,0,0,0
284,technology-30819036,RefSum,1,0,1,0,0,0,1
285,technology-32781236,facebook/bart-large-cnn,0,0,0,0.0625,0,1,0
286,technology-32781236,google/pegasus-xsum,0,0,0,0,1,1,0
287,technology-32781236,t5-large,0,0,0,0,0,0,0
288,technology-32781236,gpt-3.5-turbo,0,0,0,0.17647058823529413,0,0.3333333333333333,0
289,technology-32781236,RefSum,0.9721518987341772,0.09090909090909091,1,0.03125,0,0,1
290,technology-34864457,facebook/bart-large-cnn,0,0,0,0.3,0,0,0
291,technology-34864457,google/pegasus-xsum,0,0,0,0.1111111111111111,0,0,0
292,technology-34864457,t5-large,0,0,0,0.3,0,0,0
293,technology-34864457,gpt-3.5-turbo,0,0,0,0.2727272727272727,0.4,0,0
294,technology-34864457,RefSum,0,0,0,0,0,0,0
295,technology-47825833,facebook/bart-large-cnn,0,0,0,0.3076923076923077,0,0.5,0
296,technology-47825833,google/pegasus-xsum,0.9365853658536586,0.23076923076923078,1,0.08333333333333333,0,0,1
297,technology-47825833,t5-large,0,0,0,0.15384615384615385,0.5,0.5,0
298,technology-47825833,gpt-3.5-turbo,0.5610687022900763,0.2,0.5,0.21428571428571427,0.3333333333333333,0,0.5
299,technology-47825833,RefSum,0.9365853658536586,0.23076923076923078,1,0.08333333333333333,0,0,1
300,technology-49126035,facebook/bart-large-cnn,0.8682972718720603,0.21428571428571427,0.8,0.15384615384615385,0,0,0.8
301,technology-49126035,google/pegasus-xsum,0.5702775290957923,0.1875,0.4444444444444444,0.3333333333333333,0.14285714285714285,0,0.4444444444444445
302,technology-49126035,t5-large,0.9385665529010239,0.2222222222222222,1,0.08,0,0,1
303,technology-49126035,gpt-3.5-turbo,0.4789089373001026,0.18181818181818182,0.4,0.25806451612903225,0.375,0,0.4
304,technology-49126035,RefSum,0.9385665529010239,0.2222222222222222,1,0.08,0,0,1
305,technology-50807372,facebook/bart-large-cnn,0,0,0,0.125,0,0,0
306,technology-50807372,google/pegasus-xsum,0,0,0,0.11764705882352941,0.5,0,0
307,technology-50807372,t5-large,0,0,0,0.3333333333333333,0,0,0
308,technology-50807372,gpt-3.5-turbo,0,0,0,0.4,0.2,0,0
309,technology-50807372,RefSum,0,0,0,0,0,0,0
310,technology-51510196,facebook/bart-large-cnn,0,0,0,0.18181818181818182,0,0,0
311,technology-51510196,google/pegasus-xsum,0,0,0,0,1,0,0
312,technology-51510196,t5-large,0,0,0,0.047619047619047616,0.5,0,0
313,technology-51510196,gpt-3.5-turbo,0,0,0,0.32653061224489793,0.1111111111111111,0,0
314,technology-51510196,RefSum,1,0,1,0,0,0,1
315,technology-54360612,facebook/bart-large-cnn,0.4007610654916884,0.08823529411764706,0.25,0.1724137931034483,0,0.3333333333333333,0.25
316,technology-54360612,google/pegasus-xsum,0.3051700472777185,0.08823529411764706,0.25,0.10344827586206896,0.3333333333333333,0.3333333333333333,0.25
317,technology-54360612,t5-large,0,0,0,0.20689655172413793,0,0.6666666666666666,0
318,technology-54360612,gpt-3.5-turbo,0.5746268656716418,0.15789473684210525,0.3333333333333333,0.36363636363636365,0,0,0.3333333333333333
319,technology-54360612,RefSum,0.9475982532751093,0.16666666666666666,1,0.06451612903225806,0,0,1
320,uk-18010526,facebook/bart-large-cnn,0,0,0,0.16326530612244897,0,1,0
321,uk-18010526,google/pegasus-xsum,0.5492746373186593,0.11320754716981132,0.75,0.041666666666666664,0,0.6666666666666666,0.7499999999999999
322,uk-18010526,t5-large,0,0,0,0.0851063829787234,0,2,0
323,uk-18010526,gpt-3.5-turbo,0.6991988346686089,0.2033898305084746,0.5714285714285714,0.2222222222222222,0.1111111111111111,0,0.5714285714285714
324,uk-18010526,RefSum,0.938375350140056,0.21818181818181817,1,0.08,0,0,1
325,uk-20509003,facebook/bart-large-cnn,0,0,0,0.14285714285714285,0,0.3333333333333333,0
326,uk-20509003,google/pegasus-xsum,0.9112426035502958,0.06666666666666667,0.6666666666666666,0.07142857142857142,0,0,0.6666666666666666
327,uk-20509003,t5-large,0,0,0,0.14285714285714285,0,0.3333333333333333,0
328,uk-20509003,gpt-3.5-turbo,0.2492260061919505,0,0.2,0.17391304347826086,0.2857142857142857,0.14285714285714285,0.2
329,uk-20509003,RefSum,0.9781659388646289,0.06666666666666667,1,0.023809523809523808,0,0,1
330,uk-20947917,facebook/bart-large-cnn,0,0,0,0.2857142857142857,0,0,0
331,uk-20947917,google/pegasus-xsum,0,0,0,0,1,0,0
332,uk-20947917,t5-large,0,0,0,0.08,0,0,0
333,uk-20947917,gpt-3.5-turbo,0,0,0,0.3333333333333333,0.16666666666666666,0,0
334,uk-20947917,RefSum,1,0,1,0,0,0,1
335,uk-24611407,facebook/bart-large-cnn,0,0,0,0.16,0,0,0
336,uk-24611407,google/pegasus-xsum,0.25,0,0.2222222222222222,0,0.6666666666666666,0,0.2222222222222222
337,uk-24611407,t5-large,0,0,0,0.23076923076923078,0,0,0
338,uk-24611407,gpt-3.5-turbo,0,0,0,0.42424242424242425,0.3,0,0
339,uk-24611407,RefSum,1,0,1,0,0,0,1
340,uk-26341122,facebook/bart-large-cnn,0,0,0,0.3333333333333333,0,0,0
341,uk-26341122,google/pegasus-xsum,0,0,0,0,1,0,0
342,uk-26341122,t5-large,0,0,0,0.18181818181818182,0,0,0
343,uk-26341122,gpt-3.5-turbo,0,0,0,0.4,0,0,0
344,uk-26341122,RefSum,0,0,0,0,0,0,0
345,uk-36492850,facebook/bart-large-cnn,0,0,0,0.11009174311926606,0.14285714285714285,0.14285714285714285,0
346,uk-36492850,google/pegasus-xsum,0.9908186687069626,0.027777777777777776,1,0.009523809523809525,0,0,1
347,uk-36492850,t5-large,0,0,0,0.056074766355140186,0.4,0.2,0
348,uk-36492850,gpt-3.5-turbo,0.37873620862587765,0,0.21052631578947367,0.22033898305084745,0.0625,0.0625,0.21052631578947367
349,uk-36492850,RefSum,0.9908186687069626,0.027777777777777776,1,0.009523809523809525,0,0,1
350,uk-37796786,facebook/bart-large-cnn,0,0,0,0.3125,0.16666666666666666,0,0
351,uk-37796786,google/pegasus-xsum,0,0,0,0,0,0,0
352,uk-37796786,t5-large,0,0,0,0.26666666666666666,0,0,0
353,uk-37796786,gpt-3.5-turbo,0,0,0,0.3225806451612903,0,0,0
354,uk-37796786,RefSum,0,0,0,0,0,0,0
355,uk-51470342,facebook/bart-large-cnn,0.6055408970976254,0.043478260869565216,0.25,0.19117647058823528,0,0,0.25
356,uk-51470342,google/pegasus-xsum,0.8053097345132744,0.045454545454545456,0.4,0.1076923076923077,0,0,0.4
357,uk-51470342,t5-large,0.6676610599809585,0.04411764705882353,0.2857142857142857,0.16417910447761194,0,0,0.2857142857142857
358,uk-51470342,gpt-3.5-turbo,0.3970089277252308,0.041666666666666664,0.18181818181818182,0.23943661971830985,0.1,0,0.18181818181818182
359,uk-51470342,RefSum,0.9848375451263538,0.047619047619047616,1,0.016129032258064516,0,0,1
360,uk-england-22893157,facebook/bart-large-cnn,0.32098041515187054,0.05555555555555555,0.2,0.2549019607843137,0,0.2857142857142857,0.2
361,uk-england-22893157,google/pegasus-xsum,0.6292597300405545,0.12244897959183673,0.8,0.043478260869565216,0,0.5,0.8
362,uk-england-22893157,t5-large,0.3451919690031701,0.057692307692307696,0.25,0.1836734693877551,0,0.4,0.25
363,uk-england-22893157,gpt-3.5-turbo,0.24935448174105496,0.05454545454545454,0.18181818181818182,0.21153846153846154,0.25,0.25,0.18181818181818182
364,uk-england-22893157,RefSum,0.9486828600752651,0.18,1,0.06382978723404255,0,0,1
365,uk-england-28638850,facebook/bart-large-cnn,0,0,0,0.25,0.3333333333333333,0.3333333333333333,0
366,uk-england-28638850,google/pegasus-xsum,0.9044943820224719,0.17647058823529413,0.5,0.07142857142857142,0,0,0.5
367,uk-england-28638850,t5-large,0,0,0,0.14285714285714285,0,1,0
368,uk-england-28638850,gpt-3.5-turbo,0.5141298958849777,0.15,0.2857142857142857,0.4117647058823529,0,0,0.28571428571428575
369,uk-england-28638850,RefSum,0.9487870619946092,0.15789473684210525,1,0.0625,0,0,1
370,uk-england-39964375,facebook/bart-large-cnn,0,0,0,0.6363636363636364,0,0.14285714285714285,0
371,uk-england-39964375,google/pegasus-xsum,0,0,0,0,1,0.3333333333333333,0
372,uk-england-39964375,t5-large,0,0,0,0.6363636363636364,0,0.14285714285714285,0
373,uk-england-39964375,gpt-3.5-turbo,0,0,0,0.6363636363636364,0,0.14285714285714285,0
374,uk-england-39964375,RefSum,0.9516539440203562,0.15789473684210525,1,0.058823529411764705,0,0,1
375,uk-england-52830287,facebook/bart-large-cnn,0,0,0,0.8888888888888888,0,0,0
376,uk-england-52830287,google/pegasus-xsum,0,0,0,0.18181818181818182,0,0,0
377,uk-england-52830287,t5-large,0,0,0,0.7058823529411765,0.14285714285714285,0,0
378,uk-england-52830287,gpt-3.5-turbo,0,0,0,0.7368421052631579,0.2222222222222222,0,0
379,uk-england-52830287,RefSum,0,0,0,0,0,0,0
380,uk-england-beds-bucks-herts-23273933,facebook/bart-large-cnn,0,0,0,0.625,0,0,0
381,uk-england-beds-bucks-herts-23273933,google/pegasus-xsum,0,0,0,0,0,0,0
382,uk-england-beds-bucks-herts-23273933,t5-large,0,0,0,0.2857142857142857,0.3333333333333333,0,0
383,uk-england-beds-bucks-herts-23273933,gpt-3.5-turbo,0,0,0,0.26666666666666666,0.5,0,0
384,uk-england-beds-bucks-herts-23273933,RefSum,0,0,0,0,0,0,0
385,uk-england-beds-bucks-herts-44278556,facebook/bart-large-cnn,0,0,0,0.56,0,0,0
386,uk-england-beds-bucks-herts-44278556,google/pegasus-xsum,0,0,0,0.10526315789473684,0,0,0
387,uk-england-beds-bucks-herts-44278556,t5-large,0,0,0,0.43478260869565216,0,0,0
388,uk-england-beds-bucks-herts-44278556,gpt-3.5-turbo,0,0,0,0.46153846153846156,0.25,0,0
389,uk-england-beds-bucks-herts-44278556,RefSum,0,0,0,0,0,0,0
390,uk-england-birmingham-40334223,facebook/bart-large-cnn,0,0,0,0.47368421052631576,0,0.2222222222222222,0
391,uk-england-birmingham-40334223,google/pegasus-xsum,0.9380240612468101,0.17647058823529413,0.8,0.06451612903225806,0,0,0.8
392,uk-england-birmingham-40334223,t5-large,0,0,0,0.43243243243243246,0,0.25,0
393,uk-england-birmingham-40334223,gpt-3.5-turbo,0.45960502692998206,0.13953488372093023,0.2857142857142857,0.5,0,0,0.28571428571428575
394,uk-england-birmingham-40334223,RefSum,0.9493487698986975,0.17142857142857143,1,0.0625,0,0,1
395,uk-england-birmingham-47374127,facebook/bart-large-cnn,0,0,0,0.2553191489361702,0,0.16666666666666666,0
396,uk-england-birmingham-47374127,google/pegasus-xsum,0.978227848101266,0.06976744186046512,1,0.023809523809523808,0,0,1
397,uk-england-birmingham-47374127,t5-large,0,0,0,0.4230769230769231,0,0.09090909090909091,0
398,uk-england-birmingham-47374127,gpt-3.5-turbo,0.45084269662921356,0.06521739130434782,0.4,0.06666666666666667,0.5,0,0.4
399,uk-england-birmingham-47374127,RefSum,0.978227848101266,0.06976744186046512,1,0.023809523809523808,0,0,1
400,uk-england-birmingham-56554925,facebook/bart-large-cnn,0,0,0,0.5714285714285714,0,0,0
401,uk-england-birmingham-56554925,google/pegasus-xsum,0,0,0,0,1,0,0
402,uk-england-birmingham-56554925,t5-large,0,0,0,0.4,0.2,0,0
403,uk-england-birmingham-56554925,gpt-3.5-turbo,0,0,0,0.5454545454545454,0.14285714285714285,0,0
404,uk-england-birmingham-56554925,RefSum,1,0,1,0,0,0,1
405,uk-england-bristol-44226204,facebook/bart-large-cnn,0,0,0,0.5714285714285714,0,0.1,0
406,uk-england-bristol-44226204,google/pegasus-xsum,0,0,0,0.375,0.14285714285714285,0.14285714285714285,0
407,uk-england-bristol-44226204,t5-large,0,0,0,0.3333333333333333,0,0.2,0
408,uk-england-bristol-44226204,gpt-3.5-turbo,0,0,0,0.4444444444444444,0.2727272727272727,0.09090909090909091,0
409,uk-england-bristol-44226204,RefSum,0.9675251959686451,0.10344827586206896,1,0.037037037037037035,0,0,1
410,uk-england-cambridgeshire-13640487,facebook/bart-large-cnn,0,0,0,0.1111111111111111,0,1,0
411,uk-england-cambridgeshire-13640487,google/pegasus-xsum,0,0,0,0,1,0.5,0
412,uk-england-cambridgeshire-13640487,t5-large,0,0,0,0.1111111111111111,0,1,0
413,uk-england-cambridgeshire-13640487,gpt-3.5-turbo,0.29576504672366294,0.10714285714285714,0.18181818181818182,0.5769230769230769,0.1111111111111111,0,0.1818181818181818
414,uk-england-cambridgeshire-13640487,RefSum,0.9559748427672956,0.14285714285714285,1,0.05263157894736842,0,0,1
415,uk-england-derbyshire-55008763,facebook/bart-large-cnn,0,0,0,0.125,0,0,0
416,uk-england-derbyshire-55008763,google/pegasus-xsum,0,0,0,0,1,0,0
417,uk-england-derbyshire-55008763,t5-large,0,0,0,0.125,0,0,0
418,uk-england-derbyshire-55008763,gpt-3.5-turbo,0,0,0,0.5217391304347826,0.25,0,0
419,uk-england-derbyshire-55008763,RefSum,0,0,0,0,0,0,0
420,uk-england-devon-56548931,facebook/bart-large-cnn,0,0,0,0.4864864864864865,0,0,0
421,uk-england-devon-56548931,google/pegasus-xsum,0.27272727272727276,0,0.25,0,0.6666666666666666,0,0.25
422,uk-england-devon-56548931,t5-large,0,0,0,0.13333333333333333,0,0,0
423,uk-england-devon-56548931,gpt-3.5-turbo,0,0,0,0.32558139534883723,0.5333333333333333,0,0
424,uk-england-devon-56548931,RefSum,1,0,1,0,0,0,1
425,uk-england-dorset-51048996,facebook/bart-large-cnn,0,0,0,0.3333333333333333,0,0,0
426,uk-england-dorset-51048996,google/pegasus-xsum,1,0,1,0,0,0,1
427,uk-england-dorset-51048996,t5-large,0,0,0,0.4,0,0,0
428,uk-england-dorset-51048996,gpt-3.5-turbo,0,0,0,0.5185185185185185,0,0,0
429,uk-england-dorset-51048996,RefSum,1,0,1,0,0,0,1
430,uk-england-hampshire-35694569,facebook/bart-large-cnn,0,0,0,0,0,0,0
431,uk-england-hampshire-35694569,google/pegasus-xsum,0,0,0,0.25,0,0,0
432,uk-england-hampshire-35694569,t5-large,0,0,0,0.25,0,0,0
433,uk-england-hampshire-35694569,gpt-3.5-turbo,0,0,0,0.25,0,0,0
434,uk-england-hampshire-35694569,RefSum,1,0,1,0,0,0,1
435,uk-england-hereford-worcester-51539199,facebook/bart-large-cnn,0,0,0,0.3181818181818182,0.125,0,0
436,uk-england-hereford-worcester-51539199,google/pegasus-xsum,0,0,0,0,0,0,0
437,uk-england-hereford-worcester-51539199,t5-large,0,0,0,0.10526315789473684,0,0,0
438,uk-england-hereford-worcester-51539199,gpt-3.5-turbo,0,0,0,0.14634146341463414,0.4,0,0
439,uk-england-hereford-worcester-51539199,RefSum,0,0,0,0,0,0,0
440,uk-england-humber-47661849,facebook/bart-large-cnn,0,0,0,0.32432432432432434,0.25,0,0
441,uk-england-humber-47661849,google/pegasus-xsum,0,0,0,0,0,0,0
442,uk-england-humber-47661849,t5-large,0,0,0,0.2857142857142857,0.16666666666666666,0,0
443,uk-england-humber-47661849,gpt-3.5-turbo,0,0,0,0.5128205128205128,0,0,0
444,uk-england-humber-47661849,RefSum,0,0,0,0,0,0,0
445,uk-england-leeds-49552623,facebook/bart-large-cnn,0.8223350253807107,0.42857142857142855,0.8571428571428571,0.2777777777777778,0,0,0.8571428571428571
446,uk-england-leeds-49552623,google/pegasus-xsum,0.6296296296296297,0.3,0.6666666666666666,0.23529411764705882,0,0.3333333333333333,0.6666666666666666
447,uk-england-leeds-49552623,t5-large,0.8223350253807107,0.42857142857142855,0.8571428571428571,0.2777777777777778,0,0,0.8571428571428571
448,uk-england-leeds-49552623,gpt-3.5-turbo,0.5557725164754699,0.34615384615384615,0.5,0.5652173913043478,0.1111111111111111,0,0.5
449,uk-england-leeds-49552623,RefSum,0.891500904159132,0.45,1,0.17647058823529413,0,0,1
450,uk-england-leeds-51136569,facebook/bart-large-cnn,0,0,0,0.4489795918367347,0,0.2727272727272727,0
451,uk-england-leeds-51136569,google/pegasus-xsum,0.7463235294117647,0.1956521739130435,0.75,0.07142857142857142,0.25,0,0.75
452,uk-england-leeds-51136569,t5-large,0.22334519729205374,0.05660377358490566,0.13333333333333333,0.3877551020408163,0.09090909090909091,0.18181818181818182,0.13333333333333333
453,uk-england-leeds-51136569,gpt-3.5-turbo,0.43742859653748134,0.15254237288135594,0.2857142857142857,0.5636363636363636,0,0,0.2857142857142857
454,uk-england-leeds-51136569,RefSum,0.9436274509803921,0.1956521739130435,1,0.07142857142857142,0,0,1
455,uk-england-leeds-53151792,facebook/bart-large-cnn,0,0,0,0.6206896551724138,0,0,0
456,uk-england-leeds-53151792,google/pegasus-xsum,1,0,1,0,0,0,1
457,uk-england-leeds-53151792,t5-large,0,0,0,0.75,0,0,0
458,uk-england-leeds-53151792,gpt-3.5-turbo,0,0,0,0.35714285714285715,0.375,0,0
459,uk-england-leeds-53151792,RefSum,1,0,1,0,0,0,1
460,uk-england-leeds-54470312,facebook/bart-large-cnn,0,0,0,0.5384615384615384,0.125,0,0
461,uk-england-leeds-54470312,google/pegasus-xsum,0.4375,0,0.3333333333333333,0.09523809523809523,0.3333333333333333,0,0.3333333333333333
462,uk-england-leeds-54470312,t5-large,0,0,0,0.5384615384615384,0.125,0,0
463,uk-england-leeds-54470312,gpt-3.5-turbo,0,0,0,0.32,0.42857142857142855,0,0
464,uk-england-leeds-54470312,RefSum,1,0,1,0,0,0,1
465,uk-england-leicestershire-51356195,facebook/bart-large-cnn,0,0,0,0.29411764705882354,0,0,0
466,uk-england-leicestershire-51356195,google/pegasus-xsum,0,0,0,0.18181818181818182,0.25,0,0
467,uk-england-leicestershire-51356195,t5-large,0,0,0,0.12903225806451613,0,0,0
468,uk-england-leicestershire-51356195,gpt-3.5-turbo,0,0,0,0.3888888888888889,0,0,0
469,uk-england-leicestershire-51356195,RefSum,0,0,0,0,0,0,0
470,uk-england-leicestershire-57039871,facebook/bart-large-cnn,0,0,0,0.6829268292682927,0,0,0
471,uk-england-leicestershire-57039871,google/pegasus-xsum,0,0,0,0,0,0,0
472,uk-england-leicestershire-57039871,t5-large,0,0,0,0.4444444444444444,0.1111111111111111,0,0
473,uk-england-leicestershire-57039871,gpt-3.5-turbo,0,0,0,0.5853658536585366,0.14285714285714285,0,0
474,uk-england-leicestershire-57039871,RefSum,0,0,0,0,0,0,0
475,uk-england-lincolnshire-46126855,facebook/bart-large-cnn,0,0,0,0.5714285714285714,0.3333333333333333,0,0
476,uk-england-lincolnshire-46126855,google/pegasus-xsum,1,0,1,0,0,0,1
477,uk-england-lincolnshire-46126855,t5-large,0,0,0,0.4,0,0,0
478,uk-england-lincolnshire-46126855,gpt-3.5-turbo,0,0,0,0.36363636363636365,0.3333333333333333,0,0
479,uk-england-lincolnshire-46126855,RefSum,1,0,1,0,0,0,1
480,uk-england-lincolnshire-46566950,facebook/bart-large-cnn,0,0,0,0.6923076923076923,0,0,0
481,uk-england-lincolnshire-46566950,google/pegasus-xsum,0,0,0,0,0,0,0
482,uk-england-lincolnshire-46566950,t5-large,0,0,0,0.5217391304347826,0,0,0
483,uk-england-lincolnshire-46566950,gpt-3.5-turbo,0,0,0,0.6153846153846154,0.1111111111111111,0,0
484,uk-england-lincolnshire-46566950,RefSum,0,0,0,0,0,0,0
485,uk-england-london-19691122,facebook/bart-large-cnn,0.2864637985309549,0.125,0.2,0.5238095238095238,0.14285714285714285,0.14285714285714285,0.2
486,uk-england-london-19691122,google/pegasus-xsum,0.8992576882290562,0.3157894736842105,0.8,0.125,0,0,0.8
487,uk-england-london-19691122,t5-large,0,0,0,0.13333333333333333,0,2,0
488,uk-england-london-19691122,gpt-3.5-turbo,0.39845758354755784,0.2222222222222222,0.3076923076923077,0.5,0.3,0,0.30769230769230765
489,uk-england-london-19691122,RefSum,0.91701244813278,0.3,1,0.11764705882352941,0,0,1
490,uk-england-london-28177979,facebook/bart-large-cnn,0,0,0,0.4444444444444444,0.14285714285714285,0.2857142857142857,0
491,uk-england-london-28177979,google/pegasus-xsum,0.600924499229584,0.21428571428571427,0.5,0.3076923076923077,0.16666666666666666,0,0.5
492,uk-england-london-28177979,t5-large,0,0,0,0.5185185185185185,0,0.2857142857142857,0
493,uk-england-london-28177979,gpt-3.5-turbo,0.4970414201183432,0.2,0.4,0.35714285714285715,0.25,0,0.4
494,uk-england-london-28177979,RefSum,0.9322033898305085,0.25,1,0.09090909090909091,0,0,1
495,uk-england-london-46741638,facebook/bart-large-cnn,0.5621621621621622,0.1111111111111111,0.3333333333333333,0.34615384615384615,0,0,0.33333333333333337
496,uk-england-london-46741638,google/pegasus-xsum,0.4864359214218897,0.1111111111111111,0.3333333333333333,0.2692307692307692,0.2,0,0.33333333333333337
497,uk-england-london-46741638,t5-large,0.4909090909090909,0.10714285714285714,0.2857142857142857,0.4074074074074074,0,0,0.2857142857142857
498,uk-england-london-46741638,gpt-3.5-turbo,0.6479690522243714,0.11538461538461539,0.4,0.28,0,0,0.4
499,uk-england-london-46741638,RefSum,0.9613445378151261,0.13043478260869565,1,0.045454545454545456,0,0,1
500,uk-england-merseyside-44696813,facebook/bart-large-cnn,0,0,0,0.10526315789473684,0,0.5,0
501,uk-england-merseyside-44696813,google/pegasus-xsum,0,0,0,0.05405405405405406,0,1,0
502,uk-england-merseyside-44696813,t5-large,0,0,0,0.10526315789473684,0,0.5,0
503,uk-england-merseyside-44696813,gpt-3.5-turbo,0.36395538288006013,0.06,0.2857142857142857,0.2708333333333333,0.3333333333333333,0,0.2857142857142857
504,uk-england-merseyside-44696813,RefSum,0.9761051373954599,0.075,1,0.02631578947368421,0,0,1
505,uk-england-merseyside-46905959,facebook/bart-large-cnn,0,0,0,0.1111111111111111,0,1,0
506,uk-england-merseyside-46905959,google/pegasus-xsum,0.425069436058447,0.13043478260869565,0.3333333333333333,0.22727272727272727,0.4,0,0.33333333333333337
507,uk-england-merseyside-46905959,t5-large,0,0,0,0,1,1,0
508,uk-england-merseyside-46905959,gpt-3.5-turbo,0.2635619803891461,0.10714285714285714,0.18181818181818182,0.4074074074074074,0.4,0,0.18181818181818182
509,uk-england-merseyside-46905959,RefSum,0.9542168674698795,0.15789473684210525,1,0.05555555555555555,0,0,1
510,uk-england-norfolk-40306087,facebook/bart-large-cnn,0,0,0,0.3157894736842105,0,0,0
511,uk-england-norfolk-40306087,google/pegasus-xsum,0,0,0,0.11764705882352941,0,0,0
512,uk-england-norfolk-40306087,t5-large,0,0,0,0.3157894736842105,0,0,0
513,uk-england-norfolk-40306087,gpt-3.5-turbo,0,0,0,0.4,0,0,0
514,uk-england-norfolk-40306087,RefSum,1,0,1,0,0,0,1
515,uk-england-nottinghamshire-45500984,facebook/bart-large-cnn,0,0,0,0.16666666666666666,0.6666666666666666,0,0
516,uk-england-nottinghamshire-45500984,google/pegasus-xsum,0,0,0,0,0,0,0
517,uk-england-nottinghamshire-45500984,t5-large,0,0,0,0.16666666666666666,0.6666666666666666,0,0
518,uk-england-nottinghamshire-45500984,gpt-3.5-turbo,0,0,0,0.18181818181818182,0.5,0,0
519,uk-england-nottinghamshire-45500984,RefSum,1,0,1,0,0,0,1
520,uk-england-oxfordshire-20503005,facebook/bart-large-cnn,0,0,0,0.375,0,0,0
521,uk-england-oxfordshire-20503005,google/pegasus-xsum,0,0,0,0.5555555555555556,0,0,0
522,uk-england-oxfordshire-20503005,t5-large,0,0,0,0.375,0,0,0
523,uk-england-oxfordshire-20503005,gpt-3.5-turbo,0,0,0,0.4444444444444444,0.2,0,0
524,uk-england-oxfordshire-20503005,RefSum,0,0,0,0,0,0,0
525,uk-england-oxfordshire-55400161,facebook/bart-large-cnn,0.4855994641661085,0.1875,0.3333333333333333,0.5517241379310345,0,0,0.3333333333333333
526,uk-england-oxfordshire-55400161,google/pegasus-xsum,0.3736654804270462,0.125,0.5,0.047619047619047616,0,1,0.5
527,uk-england-oxfordshire-55400161,t5-large,0.44929396662387683,0.18181818181818182,0.3076923076923077,0.6,0,0,0.30769230769230765
528,uk-england-oxfordshire-55400161,gpt-3.5-turbo,0.33999048977650975,0.16666666666666666,0.25,0.42424242424242425,0.38461538461538464,0,0.25
529,uk-england-oxfordshire-55400161,RefSum,0.934010152284264,0.23076923076923078,1,0.08695652173913043,0,0,1
530,uk-england-somerset-35861548,facebook/bart-large-cnn,0,0,0,0.6666666666666666,0,0,0
531,uk-england-somerset-35861548,google/pegasus-xsum,0,0,0,0,0,0,0
532,uk-england-somerset-35861548,t5-large,0,0,0,0.6153846153846154,0,0,0
533,uk-england-somerset-35861548,gpt-3.5-turbo,0,0,0,0.2727272727272727,0.25,0,0
534,uk-england-somerset-35861548,RefSum,1,0,1,0,0,0,1
535,uk-england-somerset-39684631,facebook/bart-large-cnn,0,0,0,0.43478260869565216,0,0,0
536,uk-england-somerset-39684631,google/pegasus-xsum,0,0,0,0,1,0,0
537,uk-england-somerset-39684631,t5-large,0,0,0,0.43478260869565216,0,0,0
538,uk-england-somerset-39684631,gpt-3.5-turbo,0,0,0,0.34782608695652173,0.2,0,0
539,uk-england-somerset-39684631,RefSum,0,0,0,0,0,0,0
540,uk-england-south-yorkshire-49700817,facebook/bart-large-cnn,0,0,0,0.2857142857142857,0.3333333333333333,0,0
541,uk-england-south-yorkshire-49700817,google/pegasus-xsum,0.6363636363636364,0,0.5,0.2857142857142857,0,0,0.5
542,uk-england-south-yorkshire-49700817,t5-large,0,0,0,0.16666666666666666,0,0,0
543,uk-england-south-yorkshire-49700817,gpt-3.5-turbo,0,0,0,0.2857142857142857,0.3333333333333333,0,0
544,uk-england-south-yorkshire-49700817,RefSum,1,0,1,0,0,0,1
545,uk-england-south-yorkshire-54572565,facebook/bart-large-cnn,0,0,0,0.06896551724137931,0.6666666666666666,0,0
546,uk-england-south-yorkshire-54572565,google/pegasus-xsum,0.7058823529411765,0,0.8,0,0.3333333333333333,0,0.8
547,uk-england-south-yorkshire-54572565,t5-large,0,0,0,0.36363636363636365,0.14285714285714285,0,0
548,uk-england-south-yorkshire-54572565,gpt-3.5-turbo,0,0,0,0.2,0.25,0,0
549,uk-england-south-yorkshire-54572565,RefSum,1,0,1,0,0,0,1
550,uk-england-south-yorkshire-55768636,facebook/bart-large-cnn,0.20648064806480648,0.07894736842105263,0.125,0.7837837837837838,0,0,0.125
551,uk-england-south-yorkshire-55768636,google/pegasus-xsum,0.9627906976744186,0.125,1,0.043478260869565216,0,0,1
552,uk-england-south-yorkshire-55768636,t5-large,0.24050632911392403,0.08333333333333333,0.14285714285714285,0.7142857142857143,0,0,0.14285714285714288
553,uk-england-south-yorkshire-55768636,gpt-3.5-turbo,0.38949671772428884,0.0967741935483871,0.2222222222222222,0.5,0,0,0.2222222222222222
554,uk-england-south-yorkshire-55768636,RefSum,0.9627906976744186,0.125,1,0.043478260869565216,0,0,1
555,uk-england-stoke-staffordshire-25680638,facebook/bart-large-cnn,0,0,0,0.36363636363636365,0,0,0
